Uniq Id,Crawl Timestamp,Pageurl,Website,Title,Num Of Reviews,Average Rating,Number Of Ratings,Model Num,Sku,Upc,Manufacturer,Model Name,Price,Monthly Price,Carrier,Color Category,Internal Memory,Screen Size,Five Star,Four Star,Three Star,Two Star,One Star
bdfc97730fa189d5a528cf21ca800a42,2020-04-05 08:40:34 +0000,https://www.walmart.com/ip/64GB-Guard-DJI-BackPack-Batteries-Extended-With-More-Goggles-Hub-Goggle-Battery-Zoom-Racing-Charging-Warranty-Bundle-Cards-2-Propeller-3-CP-MA-000000/691109022,walmart.com,,"",0,0,,564072321,,,,2701.00,,,Fly More Combo W/ Goggles,,,"","","","",""
1c32e0be805bc824dc888d5dfede96e3,2020-04-15 00:14:33 +0000,https://www.walmart.com/ip/Greenfield-KS2C-Kickstand-285-mm/31976732,walmart.com,,"",0,0,,31976732,,,,13.23,,,"",,,"","","","",""
88bc0fc7242d806158022e4a3bdac8f6,2020-06-29 03:06:30 +0000,https://www.walmart.com/ip/Dteck-Slim-Case-For-Samsung-Galaxy-Tab-A-10-5-2018-Model-SM-T590-T595-T597-Lightweight-Stand-Cover-with-Auto-Sleep-Wake-Purple/357542063,walmart.com,"Dteck Slim Case For Samsung Galaxy Tab A 10.5 2018 Model SM-T590/T595/T597, Lightweight Stand Cover with Auto Sleep/Wake, Hot Pink",NA,0.0,0,NA,168096375,192757334559,Dteck,NA,13.99,NA,NA,Hot Pink,NA,NA,NA,NA,NA,NA,NA
3409838d388bf97703616b70ac9be639,2020-04-03 05:25:11 +0000,https://www.walmart.com/ip/Wireless-Black-Doorbell-Phone-Camera-Visual-Intercom-720P-Chimes-IR-Smart-Door-Apartments-2-WI-FI-Video-Alarm-Plug-in-HD-Bell-WIFI/660413252,walmart.com,,"",0,0,,660413252,,,,38.99,,,"",,,"","","","",""
b725e4bb5f90d42ee590127186500eb4,2020-05-04 01:19:16 +0000,https://www.walmart.com/ip/Toshiba-SD-V596-DVD-Player-VCR-Combo-Refurbished-AV-HDMI-with-Remote/165589736,walmart.com,"","",0,0,"",165589736,"","","",199.50,,"","","","","","","","",""
e19f26e71d0dad37b539540e065f5425,2020-04-07 06:04:56 +0000,https://www.walmart.com/ip/Skin-Decal-Wrap-for-X-Box-360-Xbox-360-S-console-Juiced-Up/751629117,walmart.com,,"",0,0,,139996678,,,,12.99,,,Why So Serious,,,"","","","",""
38ee9ea17feda8e958e11d532097a3b0,2020-04-11 01:51:37 +0000,https://www.walmart.com/ip/Gildan-Men-s-and-Big-Men-s-Heavy-Blend-Preshrunk-Hooded-Sweatshirt-up-to-Size-3XL/47079037,walmart.com,,135,4.5,4.5,,47079044,,,,14.97,,,Dark Heather,,,99,22,5,0,9
e05378011276eec00a1fe1cc21f2b56a,2020-05-24 07:41:46 +0000,https://www.walmart.com/ip/Zodaca-2-Pcs-Fitbit-Alta-Replacement-Wrist-Band-with-USB-Charging-Cable-for-Fitbit-Alta-Turquoise/275193355,walmart.com,"",15,3.1,3.1,"",275193355,"","","",9.99,,"",Turquoise,"","",5,3,1,0,6
1d157658749e8dcdf457d5729e781399,2020-06-13 02:43:34 +0000,https://www.walmart.com/ip/PU-Elegant-Inch-Leather-Premium-Case-Auto-iPad-Cover-Released-Black-7th-Flip-Protective-Smart-Wake-2019-Stand-Generation-Choise-Sleep-Cover-10-2/706210568,walmart.com,,"",0.0,0,,329325993,,,,14.99,,,Red,,,"","","","",""
6aefd4f8033f1f2cea32ab4a8f8b529b,2020-04-13 01:02:21 +0000,https://www.walmart.com/ip/Wrangler-Men-s-Regular-Fit-Jeans/37611972,walmart.com,,5222,4.6,4.6,,930482,,,,17.87,,,Light Stonewash,,,3900,831,206,98,187
5a704e258bfd54d14b71a3faad879687,2020-04-21 03:11:12 +0000,https://www.walmart.com/ip/Refurbished-Apple-Watch-Gen-2-Series-1-42mm-Silver-Aluminum-White-Sport-Band-MNNL2LL-A/470667047,walmart.com,Refurbished Apple Watch Gen 2 Series 1 42mm Silver Aluminum - White Sport Band MNNL2LL/A,4,5,5,VIPRB-MNNL2LL/A,470667047,190403008519,Apple,VIPRB-MNNL2LL/A,139.99,,,"Silver, White",,"",4,0,0,0,0
c1e56a755b4e1687d776bf926ec7ef92,2020-04-22 02:24:02 +0000,https://www.walmart.com/ip/Two-Vivitar-IPC-112-Wi-Fi-Security-Surveillance-Capture-Cameras-with-Deluxe-Accessory-Kit/302881952,walmart.com,"","",0,0,"",302881952,"","","",99.20,,,"",,,"","","","",""
e83a757c00ab6b5ca6ab03e34445b59e,2020-06-24 04:15:57 +0000,https://www.walmart.com/ip/Vision-LED/45155470,walmart.com,"Vision LED, , ,",NA,0.0,0,128016000KB1,45155470,046677718060,Philips,128016000KB1,7.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ff4fa8c00317d9acf383fbc774ce6d9e,2020-04-13 00:55:22 +0000,https://www.walmart.com/ip/Broadcloth-Solid-45-Wide-65-Percent-Polyester-35-Percent-Cotton/25310390,walmart.com,,1,5,5.0,,36480941,,,,58.51,,,Dark Gray,,,1,0,0,0,0
de61ff5f5222f0b4e4f992f52601e5b8,2020-04-19 00:34:09 +0000,https://www.walmart.com/ip/Refurbished-Apple-iPhone-5s-32GB-Silver-Unlocked-GSM-B-GRADE/819535338,walmart.com,"","",0,0,"",819535338,"","","",159.42,,"","","","","","","","",""
6fe8b9f3a5cf1b37ab7d6d6651fa0a3a,2020-04-15 01:57:30 +0000,https://www.walmart.com/ip/2-4-5-Carat-T-G-W-Created-White-Sapphire-10kt-White-Gold-Bridal-Set/46476844,walmart.com,,4,4,4.0,,46476853,,,,389.99,,,"",,,3,0,0,0,1
aaf746020cb7926046185f3d7959ba58,2020-04-27 01:49:11 +0000,https://www.walmart.com/ip/Foldable-Cat-Ear-Headphone-Flashing-LED-Lights-for-PC-Laptop-3-5mm-AUX-Rechargeable-Over-ear-Headset-Adjustable-Headband-Kids-Earphone/714803824,walmart.com,"","",0,0,"",714803824,"","","",19.99,,,"",,,"","","","",""
fdf23a1e5cd0fb2053e4197ac4788988,2020-06-02 00:41:21 +0000,https://www.walmart.com/ip/Apple-iPhone-11-64GB-Green-Fully-Unlocked-A-Grade-Refurbished/891455232,walmart.com,Apple iPhone 11 256GB Purple Fully Unlocked A Grade Refurbished,4,5.0,5.0,"",326795160,689518372405,Apple,"",729.99,,Fully Unlocked,Yellow,"",6.10inch,4,0,0,0,0
9c7c0f981cfb89e8da48dffcb635f7b6,2020-06-11 01:33:02 +0000,https://www.walmart.com/ip/Super-Bass-Noise-Isolation-Stereo-Earbuds-Earphones-for-Motorola-Moto-G6-G6-Play-G6-Plus-E5-E5-Play-E5-Plus-White-w-Mic-MND-Stylus/410957895,walmart.com,,"",0.0,0,,119711981,,,,9.95,,,Black,,,"","","","",""
0ca07b6f2ca5b676392f575600bafdea,2020-04-15 01:25:13 +0000,https://www.walmart.com/ip/1-3-Carat-T-G-W-Created-White-Sapphire-and-Diamond-Accent-Rose-Rhodium-Plated-Sterling-Silver-Three-Stone-Engagement-Ring/44711520,walmart.com,,1,1,1.0,,44711535,,,,54.99,,,"",,,0,0,0,0,1
b6b740263befc76c1271f4cb771504bf,2020-04-18 03:46:09 +0000,https://www.walmart.com/ip/7-9-Butterfly-PU-Leather-Premium-Case-Auto-Function-Mini-Covers-Allytech-3-iPad-1-Sleep-Wake-Wallet-For-Red-Stand-Apple-inch-2-Cases/540503591,walmart.com,"","",0,0,"",540503591,"","","",13.98,,,"",,"","","","","",""
50d02a91bceaf773d3848a1ef856612c,2020-04-09 03:47:20 +0000,https://www.walmart.com/ip/Supersonic-SC-1311-13-3-LED-HDTV-Television-w-HDMI-USB-In-Wall-Mount/765307812,walmart.com,,1,5,5.0,,765307812,,,,107.95,,,"",,,1,0,0,0,0
d3e08329254886f29ecbd9a23c0b5920,2020-04-01 04:28:11 +0000,https://www.walmart.com/ip/Bronze-Deadbolt-Contemporary-Kwikset-Downtown-Square-Profile-Designer-superior-security-Kwikset-258-Low-By-Style-featuring-SmartKey-Venetian/390514570,walmart.com,,"",0,0,,390514570,,,,57.59,,,"",,,"","","","",""
c9a9bf8da1d468dc758a1d202058cb4e,2020-06-30 09:52:07 +0000,https://www.walmart.com/ip/2Pcs-Unisex-Rhinestone-Star-Face-Mask-Protect-Reusable-100-Cotton-Comfy-Washable-Made-In-USA-Black/627801736,walmart.com,2Pcs Unisex Rhinestone Star Face Mask Protect Reusable 100% Cotton Comfy Washable Made In USA Black,8,3.8,3.8,NA,627801736,710827162132,Rkapparel,NA,29.95,NA,NA,Black,NA,NA,5,0,1,0,2
a816a9245b4bd555bd0581f03e806b6d,2020-06-30 09:23:11 +0000,https://www.walmart.com/ip/Ice-Fabric-Cycling-Face-Sports-Scarf-Breathable-Cool-Sun-Protection-Face-Cover-Headband-for-Outdoor-Camping-Hiking-Running/578133011,walmart.com,Ice Fabric Cycling Face Sports Scarf Breathable Cool Sun Protection Face Cover Headband for Outdoor Camping Hiking Running,1,5.0,5.0,NA,316878098,791345135969,WHEELUP,NA,11.21,NA,NA,White-upgrade,NA,NA,1,0,0,0,0
b39ed15f5b6187ee0d1aa9e6362cbc78,2020-05-28 01:44:28 +0000,https://www.walmart.com/ip/TCD-iPad-Mini-1-2-3-Fancy-Rotating-Embossed-Flower-PU-Leather-Case-Cover/631270004,walmart.com,"",2,4.5,4.5,"",866751950,"","","",14.99,,,Orange,,"",1,1,0,0,0
bdc932d4ab8735783afcca75884d41bd,2020-04-11 00:54:24 +0000,https://www.walmart.com/ip/George-Big-Men-s-Pleated-Cuffed-Microfiber-Dress-Pant-With-Adjustable-Waistband/36962164,walmart.com,,387,4.5,4.5,,36925666,,,,21.88,,,Gray,,,285,61,16,15,10
3d4684ac2628c0e4d37ba115d317c250,2020-04-01 04:07:50 +0000,https://www.walmart.com/ip/Support-Lightweight-Wake-Sleep-Trifold-Pro-Case-Clear-Auto-Design-Back-iPad-11-Pattern-Charging-ULAK-2nd-Hard-Pencil-Smart-2018-Stand-Gen-Cover-Slim/409101211,walmart.com,,"",0,0,,533854653,,,,12.99,,,Blue,,,"","","","",""
788baa5123669340845c9955b777b377,2020-04-11 01:22:15 +0000,https://www.walmart.com/ip/Safavieh-Hudson-Amias-Geometric-Shag-Area-Rug-or-Runner/48084625,walmart.com,,147,4.8,4.8,,39447086,,,,116.35,,,Navy/Ivory,,,132,7,4,2,2
ff9b392800a5f950ed9987952c87f54a,2020-05-06 00:50:02 +0000,https://www.walmart.com/ip/Apple-iPhone-6-Plus-GSM-Unlocked-4G-LTE-Gold-16GB-Certified-Refurbished/931458723,walmart.com,"","",0,0,"",681448410,"","","",164.95,,"",Silver,"","","","","","",""
6644e97337962216d0002f1c066669c3,2020-04-13 03:01:16 +0000,https://www.walmart.com/ip/Office-All-Dell-Meetings-Screen-Inch-Touch-IPS-UHD-Accessories-Monitor-Kit-Interactive-4K-w-Cloth-Manufacturer-Best-86-Bundle-LED-Cleaning-C8618QT-Mi/668984689,walmart.com,,"",0,0,,668984689,,,,6795.41,,,"",,,"","","","",""
b3e70020a392b14de819e6064d84d993,2020-05-24 07:04:43 +0000,https://www.walmart.com/ip/Case-Heavy-Fits-Pro-Case-Black-Duty-Armor-inch-iPad-Protection-11-Kickstand-For-Rugged-Drop-2018-KIQ-Apple-Cover-11-0-Shockproof-Armor/679282143,walmart.com,"",1,5,5.0,"",619603822,"","","",19.99,,,Green,,"",1,0,0,0,0
67270e5e3cd9ee10eeae550b6c04ac40,2020-04-08 04:35:00 +0000,https://www.walmart.com/ip/BT-Media-Speaker-with-LED-Lantern-Function-Red/937350088,walmart.com,,"",0,0,,937350088,,,,44.70,,,"",,,"","","","",""
c1d4bbdd2eabd929af8dd12e6ffbce7f,2020-05-25 11:14:54 +0000,https://www.walmart.com/ip/Skin-Decal-for-LifeProof-NUUD-Apple-iPad-Pro-12-9-2018-Case-sticker-Glamorous/693635742,walmart.com,Skin Decal Wrap for LifeProof NUUD Apple iPad Pro 12.9 (2018) Case sticker Drops,"",0,0,"",950851697,755874456902,MightySkins,"",14.99,,,Teal Splatter,,"","","","","",""
a6c55257544dd67182b44d6ab2a8121f,2020-05-17 01:08:03 +0000,https://www.walmart.com/ip/Walkera-F210-3D-Edition-2-4GHz-Racing-Drone-with-Devo7/501728814,walmart.com,"","",0,0,,501728814,"","",,477.94,,,"",,,"","","","",""
205a56685aa7b4eea452b1ed6eb62e3f,2020-04-27 02:23:10 +0000,https://www.walmart.com/ip/POY-Fitbit-Charge-2-Bands-2-PACK-Adjustable-Replacement-Wristband-Band-for-Fitbit-Charge-2-New-Style-Black-Pink-Small/758794949,walmart.com,"",31,4.5,4.5,"",397143938,"","","",9.99,,,"Black,Rose",,"",23,5,1,1,1
0c47f3e88df0e85aa6e69aa80596f3e5,2020-04-25 01:44:54 +0000,https://www.walmart.com/ip/116Plus-Bluetooth-Smart-Watch-Heart-Rate-Blood-Pressure-Monitor-Fitness-Tracker/484558602,walmart.com,"","",0,0,"",703621064,"","","",18.15,,,Purple,,"","","","","",""
fb1cf6d2dfa25884fa16ca873856e040,2020-06-07 00:54:12 +0000,https://www.walmart.com/ip/Garmin-vivomove-3S-Granite-Blue-with-Silver-Hardware/102518131,walmart.com,,5,3.6,3.6,,102518131,,,,199.99,,,"",,,3,0,0,1,1
408426ffde5ff55197c0f261b2e6c7f0,2020-05-25 02:03:15 +0000,https://www.walmart.com/ip/AGPtek-Earbuds-Waterproof-Wireless-Bluetooth-5-0-Headphone-Sport-Earpiece-Bass-Headset/763332834,walmart.com,"",2,5,5.0,"",763332834,"","","",25.99,,,"",,,2,0,0,0,0
a956152b46932be71ca4f8bf685c0686,2020-06-16 02:46:17 +0000,https://www.walmart.com/ip/Xiaomi-Redmi-AirDots-Mini-Dual-V5-0-Wireless-Earphones-BT-Earphones-3D-Stereo-Sound-Earbuds-with-Dual-Microphone-and-Charging-box/249584486,walmart.com,,"",0.0,0,,249584486,,,,24.26,,,"",,,"","","","",""
e4d3187b3b6a96af6712da21aa752183,2020-06-02 00:56:52 +0000,https://www.walmart.com/ip/Jabra-Step-Wireless-Bluetooth-Stereo-Earbuds-US-Version-Certified-Refurbished/344491517,walmart.com,Jabra Step Wireless Bluetooth Stereo Earbuds (US Version) - Certified Refurbished,"",0,0,100-97000000-RB,344491517,931485327477,Jabra,100-97000000-RB,12.99,,"","","","","","","","",""
161ca318dfbbaadb082a5ced50576108,2020-04-15 00:34:12 +0000,https://www.walmart.com/ip/Franklin-Sports-MLB-Home-Run-Training-Ball-6pk/46481163,walmart.com,,"",0,0,,46481163,,,,57.99,,,"",,,"","","","",""
2ef1cfe96303a6a1f2a34d5fbc6f0f1d,2020-04-13 00:47:56 +0000,https://www.walmart.com/ip/Wise-8WD100-1009-Deluxe-Series-Pontoon-37-Bench-Seat-and-Backrest-Cushion-Set-Only-Color-White-Red-Charcoal/44786055,walmart.com,,8,3.9,3.9,,44786057,,,,141.44,,,Sand/Chestnut/Gold,,,5,1,0,0,2
a4cd8c1d2df726ec54eda6ca6480c7bc,2020-04-19 01:05:11 +0000,https://www.walmart.com/ip/Refurbished-Apple-iPhone-6s-16GB-Space-Gray-AT-T/108457629,walmart.com,"","",0,0,"",108457629,"","","",112.59,,"","","","","","","","",""
bc50b45d5901538b2d29d7562b72342a,2020-06-30 07:58:54 +0000,https://www.walmart.com/ip/Tri-Mountain-Men-s-Big-And-Tall-All-Seasons-Windshirt/935976508,walmart.com,Tri-Mountain Men's Big And Tall All Seasons Windshirt,NA,0.0,0,2560,360834325,072252124582,Tri-Mountain,2560,34.31,NA,NA,Khaki/Black,NA,NA,NA,NA,NA,NA,NA
11cbb777eb5dcec9ca6accd0f520f71e,2020-05-17 03:44:00 +0000,https://www.walmart.com/ip/rotate-rotating-owl-PU-android-Voyager-Case-fit-cover-tablet-universal-art-cases-Non-leather-RCA-standing-7-folio-Slim-protective-inch/113522058,walmart.com,"",1,5,5.0,"",107945203,"","","",10.99,,"",Camo tail deer,"","",1,0,0,0,0
a4aa437095330d6f5d0c1aaa53c45256,2020-06-21 00:53:44 +0000,https://www.walmart.com/ip/TekDeals-Leather-Flip-Wallet-Card-Holder-Case-Cover-For-Apple-iPhone-11-11-Pro-11-Pro-Max-XS-Max-XS-XR-X-8-7-6-6-Plus-6S-6S-Plus-Blue/274529743,walmart.com,"TekDeals Leather Flip Wallet Card Holder Case Cover For Apple iPhone XS Max, XS, XR, X, 8, 7, 6, 6 Plus, 6S, 6S Plus, Blue",12,4.5,4.5,NA,998061127,819613023128,TekDeals,NA,7.99,NA,NA,Blue,NA,NA,9,1,1,1,0
4798fa13338c3915f007f084d6527094,2020-04-07 06:04:56 +0000,https://www.walmart.com/ip/Skin-Decal-Wrap-for-X-Box-360-Xbox-360-S-console-Juiced-Up/751629117,walmart.com,,"",0,0,,178009285,,,,9.99,,,Modern Lisa,,,"","","","",""
d04bd50db4e2cbefbd302eb20fde927f,2020-04-13 00:34:01 +0000,https://www.walmart.com/ip/2-5-Qt-Soft-Touch-Holly-Ilex-crenata-Landscape-and-Garden-Shrub/48938092,walmart.com,,11,4.7,4.7,,48938089,,,,27.99,,,"",,,9,1,1,0,0
55900fc7662f285dcb13f2a090111039,2020-06-08 03:30:42 +0000,https://www.walmart.com/ip/30mm-Mounting-Hole-Momentary-Game-Push-Button-Switch-Round-for-Arcade-Video-Games-Green-5pcs/428234365,walmart.com,,"",0.0,0,,428234365,,,,10.78,,,"",,,"","","","",""
65402d4a83faada7c033114b1a1cb709,2020-04-11 01:47:09 +0000,https://www.walmart.com/ip/Genuine-Joe-Embossed-Hardwound-Roll-Towels-12-Carton-GJO22200/23162147,walmart.com,,4,5,5.0,,23162147,,,,38.15,,,"",,,4,0,0,0,0
a87b4ea3262e23cec7a662d6b6f80988,2020-06-21 03:33:56 +0000,https://www.walmart.com/ip/LF602-Foldable-Drone-2-4G-Altitude-Hold-6-Gyro-Headless-Mode-Training-Toy-Quadcopter/233964354,walmart.com,LF602 Foldable Drone 2.4G Altitude Hold 6 Gyro Headless Mode Training Toy Quadcopter,NA,0.0,0,NA,233964354,791375323008,Anself,NA,28.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4af46d35e78b997b102f3cecf101c8d7,2020-06-16 03:41:27 +0000,https://www.walmart.com/ip/Case-9-7-Butterfly-PU-Folio-Leather-Rose-Cash-Strong-Case-Slots-Display-Magnetic-Allytech-Emboss-iPad-2nd-3rd-Dianmond-Card-4thGeneration-Stand-2-3-C/534608409,walmart.com,,1,1.0,1.0,,510162055,,,,19.99,,,Purple,,,0,0,0,0,1
3546d9dcba9c162edf66fcf5bedda2d9,2020-05-05 01:13:43 +0000,https://www.walmart.com/ip/JayBird-RUN-XT-True-Wireless-Sport-Headphones-Stereo-Black-Flash-Wireless-Bluetooth-16-Ohm-20-Hz-20-kHz-Earbud-Binaural-In-ear-MEMS-Technology-Omni-d/465417425,walmart.com,"","",0,0,"",465417425,"","","",89.99,,,"",,"","","","","",""
4f859ba82549597a80dcd78886ab0c9b,2020-04-25 02:34:33 +0000,https://www.walmart.com/ip/Refurbished-Apple-iPad-2nd-Gen-32GB-WiFi-Only-9-7-LED-Touch-Tablet-PC-Black-MC770LL-A-Scratches-Dents/692950025,walmart.com,"",1,5,5.0,"",692950025,"","","",74.99,,,"",,"",1,0,0,0,0
75b8e903bb1465a939bba8827798a930,2020-05-24 07:41:46 +0000,https://www.walmart.com/ip/Zodaca-2-Pcs-Fitbit-Alta-Replacement-Wrist-Band-with-USB-Charging-Cable-for-Fitbit-Alta-Turquoise/275193355,walmart.com,"",15,3.1,3.1,"",593103945,"","","",6.59,,"",Black,"","",5,3,1,0,6
65570533ecd9498a7689420b780a07d2,2020-06-30 08:02:53 +0000,https://www.walmart.com/ip/22-Oz-Terry-Cloth-Gray-Gloves-Lot-of-1-Pack-s-of-1-Pair/550386433,walmart.com,22 Oz. Terry Cloth Gray Gloves Lot of 12 Pack(s) of 1 Pair,NA,0.0,0,NA,408313005,647000032435,Major Gloves & Safety Inc.,NA,27.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73b85dd62bc24cb60171170a3d009184,2020-06-25 03:57:04 +0000,https://www.walmart.com/ip/Camo-Tail-Deer-tablet-case-7-inch-Voyager-7-7inch-android-cases-360-rotating-slim-folio-stand-protector-pu-leather-cover-travel-e-reader-cash-slots/312229743,walmart.com,"Pink Flower Paisley tablet case 7 inch for Voyager 7"" 7inch android tablet cases 360 rotating slim folio stand protector pu leather cover travel e-reader cash slots",NA,0.0,0,NA,955488545,045907891474,wirelesspulse,NA,13.99,NA,NA,Pink Flower Paisley,NA,NA,NA,NA,NA,NA,NA
42863b84889254f3ae9fe30857b8c9f9,2020-06-02 02:37:26 +0000,https://www.walmart.com/ip/iPad-9-7-5th-Gen-Case-2017-Release-Case-Cover-Tempered-Glass-Screen-Protector-For-Apple-iPad-9-7-5th-Generation-Black/484793306,walmart.com,"iPad 9.7 5th Gen Case, 2017 Release, Case Cover, Tempered Glass Screen Protector, For Apple iPad 9.7 5th Generation (Zebra)","",0,0,KIT-2494,414581712,712760355510,KIQ,KIT-2494,15.99,,,Zebra,,"","","","","",""
512dc5025255928c9bf79db022aea629,2020-05-07 06:25:59 +0000,https://www.walmart.com/ip/RC-Drone-1080P-HD-Camera-for-SJ-R-C-S20W-RC-Quadcopter/570739439,walmart.com,"","",0,0,"",570739439,"","","",38.42,,,"",,,"","","","",""
c6381a3a0d4288d355ce1a524b0340b8,2020-06-30 06:44:23 +0000,https://www.walmart.com/ip/Medihoney-Wound-Burn-Dressing-Gel-1-50-Oz/48318744,walmart.com,Medihoney Wound & Burn Dressing Gel 1.50 Oz,65,4.6,4.6,809958034712,48318744,809958034712,Derma Sciences,809958034712,13.58,NA,NA,NA,NA,NA,54,5,2,1,3
54de29bebe90f54fb60154a00181355a,2020-06-22 05:16:07 +0000,https://www.walmart.com/ip/Galaxy-A-PU-Screen-Folio-Leather-Case-Stylus-Folding-EpicGadget-SM-T580-T585-Released-2016-Black-Stand-Cover-Tab-2016-10-1-Samsung-Protector/436829321,walmart.com,"EpicGadget Case for Galaxy Tab A 10.1 (SM-T580/T585) (2016), PU Leather Folding Stand Folio Cover Case for Samsung Galaxy Tab A 10.1 Released in 2016 + Screen Protector and Stylus (Black)",NA,0.0,0,NA,436829321,619957667534,Epicgadget,NA,8.99,NA,NA,Black,NA,NA,NA,NA,NA,NA,NA
5adad940b94a113ed544909a5c208a44,2020-04-13 01:11:28 +0000,https://www.walmart.com/ip/Hormel-Real-Bacon-Bits-6-Ounce-Pouch/35520808,walmart.com,,78,4.8,4.8,,35520808,,,,4.58,,,"",,,66,11,0,0,1
e0e845a60680c979a87305326516f660,2020-06-13 00:50:56 +0000,https://www.walmart.com/ip/High-Dynamic-ER2SE-Noise-Isolating-Accuracy-Grade-Research-Accuracy-Detachable-Studio-Earphones-Edition-Etymotic-Drivers-In-Ear-Performance/629500333,walmart.com,,"",0.0,0,,629500333,,,,179.95,,,"",,,"","","","",""
c3ec48b169cc246022eba2433f795d70,2020-05-07 01:09:58 +0000,https://www.walmart.com/ip/iPhone-7-Plus-32GB-Rose-Gold-AT-T-Refurbished-A/180064858,walmart.com,"","",0,0,"",180064858,"","","",278.99,,"","","","","","","","",""
084e1fc2841b9264b00f93766f17c439,2020-04-15 01:47:36 +0000,https://www.walmart.com/ip/4-5-Carat-T-G-W-Morganite-and-Diamond-Accent-10kt-Rose-Gold-Infinity-Engagement-Ring/31528042,walmart.com,,2,3,3.0,,38108182,,,,287.88,,,"",,,1,0,0,0,1
e2f44cbf74ba4810dcf05ab14bb5333c,2020-04-04 02:15:19 +0000,https://www.walmart.com/ip/larger-wristbands-width-wrists-fitbit-14mm-fitness-baaletc-amp-tracker-flex-band-designed-ankle-black-length-extender-wear-2-size-alta-x-115mm/421890205,walmart.com,,"",0,0,,421890205,,,,26.00,,,"",,,"","","","",""
d950f372c55385dd6316addec91f64f4,2020-04-14 06:00:35 +0000,https://www.walmart.com/ip/Tapplock-One-Biometric-Smart-Fingerprint-Lock/187315078,walmart.com,,"",0,0,,187315078,,,,74.99,,,"",,,"","","","",""
5d2a0a6ebbbdb44a45b603cedfa67ff6,2020-04-28 03:00:38 +0000,https://www.walmart.com/ip/Beats-by-Dr-Dre-Solo2-On-Ear-Headphones/37421351,walmart.com,"",271,4.2,4.2,"",37421355,"","","",129.99,,,Black,,,181,28,17,12,33
5d1d44d99412be0f109b5cc8b8c4ae94,2020-05-26 05:08:30 +0000,https://www.walmart.com/ip/rotating-Butterfly-pu-android-slim-protector-Touch-Dragon-cover-tablet-10inch-stand-cash-case-10-10-cases-360-leather-slots-Purple-folio-inch-travel-/863243448,walmart.com,"Camo Tail Deer tablet case 10 inch for Dragon Touch 10"" 10inch android tablet cases 360 rotating slim folio stand protector pu leather cover travel e-reader cash slots","",0,0,"",144477065,045907893355,wirelesspulse,"",14.98,,,White Flower Butterfly,,,"","","","",""
853bd270e51ba7f8a526fba0c7f2e1e7,2020-04-15 00:19:25 +0000,https://www.walmart.com/ip/1-Carat-T-G-W-Created-Blue-Sapphire-and-1-6-Carat-T-W-Diamond-10kt-White-Gold-Infinity-Bridal-Set/46477646,walmart.com,,"",0,0,,46478166,,,,410.99,,,"",,,"","","","",""
713a5fcaf37fc6cf46401ced17d5a987,2020-05-25 02:12:05 +0000,https://www.walmart.com/ip/urBeats3-Earphones-with-Lightning-Connector/919957990,walmart.com,"",5,4.2,4.2,"",919957990,"","","",39.99,,,"",,,4,0,0,0,1
86fa65f60f28f291424edd491f2a9e97,2020-04-15 00:16:36 +0000,https://www.walmart.com/ip/Strathmore-Assorted-Color-Pastel-Paper-Pad-18x24-24-Sheets/28149859,walmart.com,,"",0,0,,28149859,,,,14.77,,,"",,,"","","","",""
a9a45075d8929c2500bf14544ad48dc3,2020-04-15 00:32:52 +0000,https://www.walmart.com/ip/Waverly-Sanctuary-Rose-4-Piece-Bedding-Collection/47182710,walmart.com,,"",0,0,,47182713,,,,249.99,,,Blue,,,"","","","",""
2223525d514efa1bae38fbedd4f3013c,2020-04-11 02:28:41 +0000,https://www.walmart.com/ip/Seachoice-Double-Braid-Nylon-Dock-Line/40120229,walmart.com,,19,4.7,4.7,,32739431,,,,10.95,,,Forest Green,,,16,2,0,0,1
47690ba955a273c33e42acccc5b7b158,2020-04-30 03:00:52 +0000,https://www.walmart.com/ip/Disney-Doc-McStuffins-Rockin-Doc-Headphones/31956081,walmart.com,"",10,3.4,3.4,"",31956081,"","","",19.98,,,"",,,6,0,0,0,4
7d27a274aeff6d09af8065de05c83c7a,2020-05-08 00:24:31 +0000,https://www.walmart.com/ip/Refurbished-Apple-iPhone-8-Plus-64GB-Gold/807230547,walmart.com,"",10,4.1,4.1,"",807230547,"","","",339.95,,"","","","",6,1,2,0,1
12b87f2313e0eaeea89ae8eb7eab7f3f,2020-04-17 00:27:26 +0000,https://www.walmart.com/ip/Refurbished-Watch-Series-1-38mm-Rose-Gold-Case-Pink-Sport-Band/716634074,walmart.com,"",1,1,1.0,"",716634074,"","","",127.97,,,"",,"",0,0,0,0,1
e91627cd6a083c346b642822837e3630,2020-05-28 02:36:44 +0000,https://www.walmart.com/ip/Sony-WH-1000XM3-Wireless-Noise-Canceling-Over-Ear-Headphones-Silver-Bundle/286363811,walmart.com,"","",0,0,"",286363811,"","","",348.00,,"","","","","","","","",""
2c8c79626e288bed07bf519bfe82693a,2020-05-01 07:35:52 +0000,https://www.walmart.com/ip/Stripes-Collection-of-Skins-For-Tile-Slim-2020/913617247,walmart.com,Misc Collection of Skins For Tile Slim (2020),"",0,0,"",398214950,645239691072,MightySkins,"",8.99,,,Pink Marble,,,"","","","",""
